"Codigo","Nombre","Categoria","Tecnologia","Estado","Departamento","Municipio","Ubicación","Altitud","LONGITUD","LATITUD","Fecha_instalacion","Fecha_suspension","Area Operativa","Corriente","Area Hidrografica","Zona Hidrografica","Subzona hidrografica","Entidad"
"53119010","BUENAVENTURA IDEAM  - AUT [53119010]","Meteorologica Marina","Automática con Telemetría, Convencional","En Mantenimiento","Valle Del Cauca","Buenaventura","(3.890175, -77.06190833)","40","-77.06190833","3.890175","15/05/1941",,"Area Operativa 09 - Cauca-Valle-Caldas","Pacifico","Pacifico","Tapaje - Dagua - Directos","Dagua - Buenaventura - Bahia Málaga","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54010010","ISTMINA [54010010]","Climática Ordinaria","Automática con Telemetría","Activa","Choco","Istmina","(5.15875, -76.689222222)","78","-76.689222222","5.15875","15/01/1967",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","San Juán","Río San Juan Alto","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54010020","LINEA LA PORVENIR [54010020]","Pluviométrica","Convencional","Activa","Risaralda","Pueblo Rico","(5.2035, -76.00697222)","1,560","-76.00697222","5.2035","15/01/1964",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","San Juán","Río San Juan Alto","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54015010","PUEBLO RICO  - AUT [54015010]","Climática Ordinaria","Automática con Telemetría, Convencional","En Mantenimiento","Risaralda","Pueblo Rico","(5.233444444, -76.03163889)","1,505","-76.03163889","5.233444444","15/09/1973",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","San Juán","Río San Juan Alto","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54015020","TADO - AUT  [54015020]","Climática Ordinaria","Automática con Telemetría","En Mantenimiento","Choco","Tadó","(5.270111111, -76.551836111)","91","-76.551836111","5.270111111","29/12/2017",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","San Juán","Río San Juan Alto","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54017030","ISTMINA - AUT [54017030]","Limnigráfica","Automática sin Telemetría","Activa","Choco","Istmina","(5.154166667, -76.68286111)","68","-76.68286111","5.154166667","15/07/1973",,"Area Operativa 09 - Cauca-Valle-Caldas","San Juan","Pacifico","San Juán","Río San Juan Alto","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54017040","TADO - AUT [54017040]","Limnigráfica","Automática con Telemetría, Convencional","En Mantenimiento","Choco","Tadó","(5.265111111, -76.56275)","95","-76.56275","5.265111111","15/08/1973",,"Area Operativa 09 - Cauca-Valle-Caldas","San Juan","Pacifico","San Juán","Río San Juan Alto","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54017050","GEDE  [54017050]","Limnigráfica","Convencional","Suspendida","Risaralda","Pueblo Rico","(5.349999722, -76.08)","562","-76.08","5.349999722","15/01/1969","27/10/2021","Area Operativa 09 - Cauca-Valle-Caldas","Aguita","Pacifico","San Juán","Río San Juan Alto","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54020010","ANDAGOYA [54020010]","Pluviométrica","Convencional","Activa","Choco","Medio San Juan","(5.097666667, -76.6965)","62","-76.6965","5.097666667","15/01/1915",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","San Juán","Río Tamaná y otros Directos San Juan","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54020020","NOVITA [54020020]","Climática Ordinaria","Automática con Telemetría","Activa","Choco","Nóvita","(4.955694444, -76.605555556)","71","-76.605555556","4.955694444","15/03/1966",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","San Juán","Río Tamaná y otros Directos San Juan","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54020040","VALENCIA LA DIVISA [54020040]","Pluviométrica","Convencional","Activa","Choco","San José Del Palmar","(4.903861111, -76.29083333)","429","-76.29083333","4.903861111","15/03/1966",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","San Juán","Río Tamaná y otros Directos San Juan","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54020050","SINAI EL [54020050]","Pluviométrica","Convencional","Suspendida","Choco","San José Del Palmar","(4.834333333, -76.20694444)","1,870","-76.20694444","4.834333333","15/03/1966","25/02/2011","Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","San Juán","Río Tamaná y otros Directos San Juan","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54020060","OPOGODO [54020060]","Pluviométrica","Convencional","Activa","Choco","Condoto","(5.06, -76.65)","61","-76.65","5.06","15/03/1966",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","San Juán","Río Tamaná y otros Directos San Juan","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54020080","BEBEDO [54020080]","Pluviométrica","Convencional","Activa","Choco","Medio San Juan","(4.932222222, -76.82694444)","35","-76.82694444","4.932222222","15/09/1973",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","San Juán","Río Tamaná y otros Directos San Juan","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54020090","AEROPUERTO CONDOTO [54020090]","Climática Ordinaria","Automática con Telemetría","Activa","Choco","Condoto","(5.0735, -76.676666667)","65","-76.676666667","5.0735","10/05/2003",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","San Juán","Río Tamaná y otros Directos San Juan","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54025010","SAN JOSE PALMAR [54025010]","Climática Ordinaria","Automática con Telemetría, Convencional","Activa","Choco","Nóvita","(4.898083333, -76.676666667)","1,115","-76.676666667","4.898083333","15/09/1973",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","San Juán","Río Cajón","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54025020","AEROPUERTO CONDOTO [54025020]","Climática Principal","Convencional","Suspendida","Choco","Condoto","(5.0735, -76.67666667)","65","-76.67666667","5.0735","15/04/1971","31/03/2008","Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","San Juán","Río Tamaná y otros Directos San Juan","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54025030","SAN JOSE [54025030]","Climática Ordinaria","Convencional","Suspendida","Choco","Condoto","(5.1, -76.6)","65","-76.6","5.1","15/09/1969","15/02/1973","Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","San Juán","Río Tamaná y otros Directos San Juan","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54027020","BOCAS DE IRO [54027020]","Limnigráfica","Convencional","Activa","Choco","Condoto","(5.105527778, -76.683)","53","-76.683","5.105527778","15/07/1973",,"Area Operativa 09 - Cauca-Valle-Caldas","Condoto","Pacifico","San Juán","Río Tamaná y otros Directos San Juan","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54027030","SALADO EL [54027030]","Limnigráfica","Convencional","Activa","Choco","Medio San Juan","(4.872555556, -76.8645)","33","-76.8645","4.872555556","15/08/1973",,"Area Operativa 09 - Cauca-Valle-Caldas","San Juan","Pacifico","San Juán","Río Tamaná y otros Directos San Juan","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54027040","MAMPI [54027040]","Limnigráfica","Convencional","Activa","Choco","Nóvita","(4.948861111, -76.59047222)","81","-76.59047222","4.948861111","15/08/1973",,"Area Operativa 09 - Cauca-Valle-Caldas","Tamana","Pacifico","San Juán","Río Tamaná y otros Directos San Juan","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54027050","RIO IRO - AUT  [54027050]","Limnigráfica","Automática con Telemetría","Activa","Choco","Rio Iró (Santa Rita)","(5.116622222, -76.665580556)","63","-76.665580556","5.116622222","29/12/2017",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","San Juán","Río Tamaná y otros Directos San Juan","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54030010","PATUMAC [54030010]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Versalles","(4.572833333, -76.201666667)","1,689","-76.201666667","4.572833333","15/03/1966",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","San Juán","Río Sipí","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54030020","NARANJAL [54030020]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Bolívar","(4.356916667, -76.35341667)","1,179","-76.35341667","4.356916667","15/03/1975",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","San Juán","Río Sipí","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54030030","LITUANIA [54030030]","Pluviométrica","Convencional","Activa","Valle Del Cauca","El Dovio","(4.495722222, -76.35222222)","1,196","-76.35222222","4.495722222","15/05/1966",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","San Juán","Río Sipí","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54035010","SIPI [54035010]","Climática Ordinaria","Convencional","Suspendida","Choco","Sipí","(4.666666667, -76.65)","110","-76.65","4.666666667","15/09/1973","15/10/1984","Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","San Juán","Río Sipí","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54035020","ARGELIA EL RECREO [54035020]","Climática Ordinaria","Convencional","Suspendida","Valle Del Cauca","Argelia","(4.733333333, -76.11666667)","1,600","-76.11666667","4.733333333","15/03/1972","15/01/1998","Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","San Juán","Río Sipí","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54037050","SIPI - AUT  [54037050]","Limnigráfica","Automática con Telemetría","En Mantenimiento","Choco","Sipí","(4.69, -76.74)","43","-76.74","4.69","29/12/2017",,"Area Operativa 09 - Cauca-Valle-Caldas","San Juan","Pacifico","San Juán","Río Sipí","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54050010","NOANAMA [54050010]","Climática Ordinaria","Automática con Telemetría","Activa","Choco","Istmina","(4.716666667, -76.916666667)","18","-76.916666667","4.716666667","15/01/1969",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","San Juán","Río San Juan Medio","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54050020","NOANAMA [54050020]","Pluviográfica","Convencional","Suspendida","Choco","Istmina","(4.666666667, -76.86666667)","18","-76.86666667","4.666666667","15/07/1966","15/12/1970","Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","San Juán","Río Capoma y otros directos al San Juan","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54057010","NOANAMA ASERRIO [54057010]","Limnigráfica","Automática con Telemetría","Activa","Choco","Medio San Juan","(4.67, -76.93)","36","-76.93","4.67","15/03/1975",,"Area Operativa 09 - Cauca-Valle-Caldas","San Juan","Pacifico","San Juán","Río Capoma y otros directos al San Juan","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54057020","LITORAL SAN JUAN - AUT  [54057020]","Limnigráfica","Automática con Telemetría","Activa","Choco","El Litoral Del San Juán (Docordó)","(4.2454, -77.0218)","12","-77.0218","4.2454","29/12/2017",,"Area Operativa 09 - Cauca-Valle-Caldas","San Juan","Pacifico","San Juán","Ríos Calima y  Bajo San Juan","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54070030","MALAGUITA [54070030]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Buenaventura","(4.169222222, -77.20572222)","13","-77.20572222","4.169222222","15/01/1969",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","San Juán","Ríos Calima y  Bajo San Juan","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54075020","BAJO CALIMA [54075020]","Climática Ordinaria","Convencional","Activa","Valle Del Cauca","Buenaventura","(3.953555556, -76.99044444)","66","-76.99044444","3.953555556","15/07/1931",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","San Juán","Ríos Calima y  Bajo San Juan","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54075040","MISION LA [54075040]","Climática Ordinaria","Convencional","Activa","Valle Del Cauca","Buenaventura","(4.2225, -77.27633333)","14","-77.27633333","4.2225","15/09/1968",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","San Juán","Ríos Calima y  Bajo San Juan","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54077010","TROJITA LA [54077010]","Limnigráfica","Convencional","Activa","Valle Del Cauca","Buenaventura","(4.0695, -77.08436111)","22","-77.08436111","4.0695","15/02/1967",,"Area Operativa 09 - Cauca-Valle-Caldas","Calima","Pacifico","San Juán","Ríos Calima y  Bajo San Juan","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54077030","VIRGEN LA [54077030]","Limnigráfica","Convencional","Suspendida","Valle Del Cauca","Buenaventura","(4.033333333, -77.03333333)","60","-77.03333333","4.033333333","15/11/1973","15/12/2002","Area Operativa 09 - Cauca-Valle-Caldas","Calima","Pacifico","San Juán","Ríos Calima y  Bajo San Juan","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54077130","MALAGUITA [54077130]","Limnigráfica","Convencional","Activa","Valle Del Cauca","Buenaventura","(4.154444444, -77.21638889)","18","-77.21638889","4.154444444","15/09/1966",,"Area Operativa 09 - Cauca-Valle-Caldas","San Juan","Pacifico","San Juán","Ríos Calima y  Bajo San Juan","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54077200","COLONIAS LAS [54077200]","Limnimétrica","Convencional","Activa","Valle Del Cauca","Buenaventura","(4.001083333, -76.97544444)","52","-76.97544444","4.001083333","24/09/2002",,"Area Operativa 09 - Cauca-Valle-Caldas","Calima","Pacifico","San Juán","Ríos Calima y  Bajo San Juan","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54077210","JUANCHACO - AUT [54077210]","Meteorologica Marina","Automática con Telemetría","En Mantenimiento","Valle Del Cauca","Buenaventura","(3.925147222, -77.34900556)","18","-77.34900556","3.925147222","23/06/2005",,"Area Operativa 09 - Cauca-Valle-Caldas","Oceano Pacifico","Pacifico","San Juán","Ríos Calima y  Bajo San Juan","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54085010","NOANAMA [54085010]","Climática Ordinaria","Convencional","Activa","Choco","Medio San Juan","(4.688194444, -76.93425)","28","-76.93425","4.688194444","15/08/1973",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","San Juán","Río San Juan Medio","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54087020","NOANAMA PUEBLO [54087020]","Limnimétrica","Convencional","Suspendida","Choco","Istmina","(4.666666667, -76.95)","16","-76.95","4.666666667","15/05/1966","15/03/1977","Area Operativa 09 - Cauca-Valle-Caldas","San Juan","Pacifico","San Juán","Río San Juan Medio","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54090010","PALESTINA [54090010]","Pluviométrica","Convencional","Activa","Choco","El Litoral Del San Juán (Docordó)","(4.162611111, -77.13555556)","15","-77.13555556","4.162611111","15/03/1966",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","San Juán","Ríos Calima y  Bajo San Juan","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"54097010","PENITAS [54097010]","Limnigráfica","Convencional","Activa","Choco","El Litoral Del San Juán (Docordó)","(4.2905, -77.02436111)","14","-77.02436111","4.2905","15/03/1969",,"Area Operativa 09 - Cauca-Valle-Caldas","San Juan","Pacifico","San Juán","Ríos Calima y  Bajo San Juan","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"55010020","PIE DE PEPE [55010020]","Pluviométrica","Convencional","Activa","Choco","Istmina","(5.118416667, -76.82472222)","53","-76.82472222","5.118416667","15/08/1973",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","Baudó - Directos Pacifico","Río Baudó","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"55015010","PIE DE PATO - AUT [55015010]","Climática Principal","Automática con Telemetría, Convencional","En Mantenimiento","Choco","Alto Baudó (Pie De Pato)","(5.521083333, -76.97316667)","40","-76.97316667","5.521083333","12/03/2006",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","Baudó - Directos Pacifico","Río Baudó","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"55015020","BAJO BAUDO - AUT  [55015020]","Climática Ordinaria","Automática con Telemetría","En Mantenimiento","Choco","Bajo Baudó (Pizarro)","(4.958061111, -77.362263889)","10","-77.362263889","4.958061111","29/12/2017",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","Baudó - Directos Pacifico","Río Baudó","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"55017010","PUERTO MELUK AUTO [55017010]","Limnigráfica","Automática con Telemetría","Suspendida","Choco","Medio Baudó(Boca De Pepé)","(5.189888889, -76.95422222)","31","-76.95422222","5.189888889","06/11/2006","28/08/2014","Area Operativa 09 - Cauca-Valle-Caldas","Baudo","Pacifico","Baudó - Directos Pacifico","Río Baudó","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"56010020","AMARGAL [56010020]","Pluviométrica","Convencional","Suspendida","Choco","Nuquí","(5.597180556, -77.4967)","30","-77.4967","5.597180556","15/03/1993","15/10/1997","Area Operativa 01 - Antioquia-Chocó",,"Pacifico","Pacífico - Directos","Directos Pacifico Frontera Panamá","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"56010030","CUPICA [56010030]","Pluviométrica","Convencional","Activa","Choco","Bahía Solano (Mutis)","(6.706555556, -77.49061111)","2","-77.49061111","6.706555556","15/10/1997",,"Area Operativa 01 - Antioquia-Chocó",,"Pacifico","Pacífico - Directos","Directos Pacifico Frontera Panamá","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"56010040","NUQUI [56010040]","Pluviométrica","Convencional","En Mantenimiento","Choco","Nuquí","(5.708055556, -77.26583333)","1","-77.26583333","5.708055556","15/06/2000",,"Area Operativa 01 - Antioquia-Chocó",,"Pacifico","Pacífico - Directos","Directos Pacifico Frontera Panamá","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"56010050","ARUSI [56010050]","Pluviométrica","Convencional","Activa","Choco","Nuquí","(5.595777778, -77.47561111)","20","-77.47561111","5.595777778","01/03/2010",,"Area Operativa 01 - Antioquia-Chocó",,"Pacifico","Pacífico - Directos","Directos Pacifico Frontera Panamá","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"56015010","PANAMERICANA [56015010]","Climática Ordinaria","Automática con Telemetría","En Mantenimiento","Choco","Bahía Solano (Mutis)","(6.223333333, -77.40444444)","4","-77.40444444","6.223333333","15/01/1963",,"Area Operativa 01 - Antioquia-Chocó",,"Pacifico","Pacífico - Directos","Directos Pacifico Frontera Panamá","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"56015020","ALTO CURICHE [56015020]","Climática Ordinaria","Convencional","Suspendida","Choco","Juradó","(7.05, -77.65)","200","-77.65","7.05","15/06/1969","15/01/1970","Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","Pacífico - Directos","Directos Pacifico Frontera Panamá","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"56015030","AMARGAL [56015030]","Climática Ordinaria","Convencional","Suspendida","Choco","Nuquí","(5.570833333, -77.50277778)","30","-77.50277778","5.570833333","15/10/1997","19/04/2010","Area Operativa 01 - Antioquia-Chocó",,"Pacifico","Pacífico - Directos","Directos Pacifico Frontera Panamá","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"56015040","JURADO [56015040]","Climática Ordinaria","Automática con Telemetría","En Mantenimiento","Choco","Juradó","(7.104083333, -77.764111111)","21","-77.764111111","7.104083333","29/12/2017",,"Area Operativa 01 - Antioquia-Chocó",,"Pacifico","Pacífico - Directos","Directos Pacifico Frontera Panamá","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"56019010","BAHIA SOLANO - AUT [56019010]","Meteorologica Marina","Automática con Telemetría","Suspendida","Choco","Bahía Solano (Mutis)","(6.268638889, -77.43316667)","21","-77.43316667","6.268638889","24/11/2005","20/11/2008","Area Operativa 01 - Antioquia-Chocó","Oceano Pacifico","Pacifico","Pacífico - Directos","Directos Pacifico Frontera Panamá","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
